def,use
def://app/src/main/res/layout/video_layout_cover.xml[language=FILE]//RelativeLayout/LinearLayout/SeekBar/android:id[language=XML]//@+id\\/progress[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.progress[language=JAVA]
def://app/src/main/res/layout/sample_control_video.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/thumb[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.thumb[language=JAVA]
def://app/src/main/res/layout/layout_custom_dialog.xml[language=FILE]//LinearLayout/LinearLayout/CheckBox/android:id[language=XML]//@+id\\/dialog_input_check[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/view/CustomInputDialog.java[language=FILE]//CustomInputDialog/init/view.findViewById/R.id.dialog_input_check[language=JAVA]
def://app/src/main/res/layout/layout_viewpager2_item.xml[language=FILE]//FrameLayout/com.example.gsyvideoplayer.video.SampleCoverVideo/android:id[language=XML]//@+id\\/video_item_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/holder/RecyclerItemNormalHolder.java[language=FILE]//RecyclerItemNormalHolder/RecyclerItemNormalHolder/v.findViewById/R.id.video_item_player[language=JAVA]
def://app/src/main/res/layout/activity_window.xml[language=FILE]//LinearLayout/Button/android:id[language=XML]//@+id\\/start_window[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/WindowActivity.java[language=FILE]//WindowActivity/onClick/R.id.start_window[language=JAVA]
def://app/src/main/res/layout/sample_video_normal.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/total[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.total[language=JAVA]
def://app/src/main/res/layout/audio_layout_cover.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/thumb[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.thumb[language=JAVA]
def://app/src/main/res/layout/sample_video.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/title[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.title[language=JAVA]
def://app/src/main/res/layout/video_layout_cover.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/thumb[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.thumb[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/web_detail[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onCreate/binding.webDetail[language=JAVA]
def://app/src/main/res/layout/activity_web_detail.xml[language=FILE]//RelativeLayout/RelativeLayout/com.example.gsyvideoplayer.video.PreViewGSYVideoPlayer/android:id[language=XML]//@+id\\/web_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/WebDetailActivity.java[language=FILE]//WebDetailActivity/run/binding.webPlayer[language=JAVA]
def://app/src/main/res/layout/activity_detail_filter.xml[language=FILE]//RelativeLayout/RelativeLayout/Button/android:id[language=XML]//@+id\\/stop_gif[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailFilterActivity.java[language=FILE]//DetailFilterActivity/onCreate/binding.stopGif[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/open_scroll[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onClick/R.id.open_scroll[language=JAVA]
def://app/src/main/res/layout/video_layout_preview.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/total[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.total[language=JAVA]
def://app/src/main/res/layout/activity_detail_download_player.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.LandLayoutVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailDownloadPlayer.java[language=FILE]//DetailDownloadPlayer/resolveNormalVideoUI/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/video_layout_subtitle.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/thumb[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.thumb[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/open_filter[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onCreate/binding.openFilter[language=JAVA]
def://app/src/main/res/layout/switch_video.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/fullscreen[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.fullscreen[language=JAVA]
def://app/src/main/res/layout/sample_video_land.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/small_close[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYBaseVideoPlayer.java[language=FILE]//GSYBaseVideoPlayer/init/findViewById/R.id.small_close[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_standard.xml[language=FILE]//RelativeLayout/LinearLayout/SeekBar/android:id[language=XML]//@+id\\/progress[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.progress[language=JAVA]
def://app/src/main/res/layout/activity_detail_audio_player.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.AudioSampleVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/AudioDetailPlayer.java[language=FILE]//AudioDetailPlayer/onCreate/.build/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/list_video_item.xml[language=FILE]//RelativeLayout/FrameLayout/android:id[language=XML]//@+id\\/list_item_container[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/adapter/ListVideoAdapter.java[language=FILE]//ListVideoAdapter/getView/convertView.findViewById/R.id.list_item_container[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/view_pager2_activity[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onCreate/binding.viewPager2Activity[language=JAVA]
def://app/src/main/res/layout/video_layout_subtitle.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.lock_screen[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/change_core[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onClick/binding.changeCore[language=JAVA]
def://app/src/main/res/layout/sample_video_pick.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/lock_screen[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.lock_screen[language=JAVA]
def://app/src/main/res/layout/list_video_item_ad2.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.RequestListADVideoPlayer/android:id[language=XML]//@+id\\/video_ad_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/ListADVideoActivity2.java[language=FILE]//ListADVideoActivity2/ListADNormalAdapter/getView/convertView.findViewById/R.id.video_ad_player[language=JAVA]
def://app/src/main/res/layout/danmaku_layout.xml[language=FILE]//RelativeLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/total[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.total[language=JAVA]
def://app/src/main/res/layout/activity_detail_download_player.xml[language=FILE]//RelativeLayout/RelativeLayout/Button/android:id[language=XML]//@+id\\/start_down[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailDownloadPlayer.java[language=FILE]//DetailDownloadPlayer/onCreate/binding.startDown[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_sample_ad.xml[language=FILE]//RelativeLayout/RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/title[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.title[language=JAVA]
def://app/src/main/res/layout/activity_detail_download_player.xml[language=FILE]//RelativeLayout/RelativeLayout/Button/android:id[language=XML]//@+id\\/stop_down[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailDownloadPlayer.java[language=FILE]//DetailDownloadPlayer/onCreate/binding.stopDown[language=JAVA]
def://app/src/main/res/layout/activity_scrolling.xml[language=FILE]//androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/com.google.android.material.appbar.CollapsingToolbarLayout/android:id[language=XML]//@+id\\/toolbar_layout[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/ScrollingActivity.java[language=FILE]//ScrollingActivity/initView/findViewById/R.id.toolbar_layout[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_ad.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/fullscreen[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.fullscreen[language=JAVA]
def://app/src/main/res/layout/sample_control_video.xml[language=FILE]//RelativeLayout/FrameLayout/android:id[language=XML]//@+id\\/surface_container[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onClick/R.id.surface_container[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_ad.xml[language=FILE]//RelativeLayout/TextView/android:id[language=XML]//@+id\\/jump_ad[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/GSYADVideoPlayer.java[language=FILE]//GSYADVideoPlayer/init/findViewById/R.id.jump_ad[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_custom.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/fullscreen[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.fullscreen[language=JAVA]
def://app/src/main/res/layout/switch_video.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/surface_container[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoView.java[language=FILE]//GSYVideoView/init/findViewById/R.id.surface_container[language=JAVA]
def://app/src/main/res/layout/switch_video.xml[language=FILE],use://app/src/main/java/com/example/gsyvideoplayer/switchplay/SwitchVideo.java[language=FILE]//SwitchVideo/getLayoutId/return/R.layout.switch_video[language=JAVA]
def://app/src/main/res/layout/video_layout_preview.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/preview_layout[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/video/PreViewGSYVideoPlayer.java[language=FILE]//PreViewGSYVideoPlayer/initView/findViewById/R.id.preview_layout[language=JAVA]
def://app/src/main/res/layout/activity_detail_control.xml[language=FILE]//RelativeLayout/RelativeLayout/Button/android:id[language=XML]//@+id\\/start_gif[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailControlActivity.java[language=FILE]//DetailControlActivity/onCreate/binding.startGif[language=JAVA]
def://app/src/main/res/layout/fragment_video.xml[language=FILE]//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id[language=XML]//@+id\\/list_item_recycler[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/fragment/VideoFragment.java[language=FILE]//VideoFragment/onCreateView/view.findViewById/R.id.list_item_recycler[language=JAVA]
def://app/src/main/res/layout/audio_layout_cover.xml[language=FILE]//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id[language=XML]//@+id\\/start[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onClick/R.id.start[language=JAVA]
def://app/src/main/res/layout/sample_video_land.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/fullscreen[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.fullscreen[language=JAVA]
def://app/src/main/res/layout/video_layout_cover.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/fullscreen[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.fullscreen[language=JAVA]
def://app/src/main/res/layout/audio_layout_cover.xml[language=FILE],use://app/src/main/java/com/example/gsyvideoplayer/video/AudioSampleVideo.java[language=FILE]//AudioSampleVideo/getLayoutId/return/R.layout.audio_layout_cover[language=JAVA]
def://app/src/main/res/layout/activity_play.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleVideo/android:id[language=XML]//@+id\\/video_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/binding.videoPlayer[language=JAVA]
def://app/src/main/res/layout/danmaku_layout.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/title[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.title[language=JAVA]
def://app/src/main/res/layout/sample_video_normal.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/back[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.back[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_sample_ad.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/fullscreen[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.fullscreen[language=JAVA]
def://app/src/main/res/layout/video_layout_subtitle.xml[language=FILE]//RelativeLayout/ProgressBar/android:id[language=XML]//@+id\\/bottom_progressbar[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.bottom_progressbar[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/recycler[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onClick/R.id.recycler[language=JAVA]
def://app/src/main/res/layout/activity_detail_audio_player.xml[language=FILE],"def://app/src/main/java/com/example/gsyvideoplayer/AudioDetailPlayer.java[language=FILE]//AudioDetailPlayer/binding[varType=ActivityDetailAudioPlayerBinding,language=JAVA]"
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_ad.xml[language=FILE],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/GSYADVideoPlayer.java[language=FILE]//GSYADVideoPlayer/getLayoutId/return/R.layout.video_layout_ad[language=JAVA]
def://app/src/main/res/layout/sample_video_normal.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/fullscreen[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.fullscreen[language=JAVA]
def://app/src/main/res/layout/activity_list_video.xml[language=FILE],"def://app/src/main/java/com/example/gsyvideoplayer/ListADVideoActivity.java[language=FILE]//ListADVideoActivity/binding[varType=ActivityListVideoBinding,language=JAVA]"
def://app/src/main/res/layout/list_video_item_normal.xml[language=FILE]//FrameLayout/com.example.gsyvideoplayer.video.SampleCoverVideo/android:id[language=XML]//@+id\\/video_item_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/AutoPlayRecyclerViewActivity.java[language=FILE]//AutoPlayRecyclerViewActivity/onCreate/ScrollCalculatorHelper/R.id.video_item_player[language=JAVA]
def://app/src/main/res/layout/activity_detail_download_player.xml[language=FILE],"def://app/src/main/java/com/example/gsyvideoplayer/DetailDownloadPlayer.java[language=FILE]//DetailDownloadPlayer/binding[varType=ActivityDetailDownloadPlayerBinding,language=JAVA]"
def://app/src/main/res/layout/video_layout_preview.xml[language=FILE]//RelativeLayout/LinearLayout/SeekBar/android:id[language=XML]//@+id\\/progress[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.progress[language=JAVA]
def://app/src/main/res/layout/sample_video_land.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/start[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onClick/R.id.start[language=JAVA]
def://app/src/main/res/layout/video_layout_preview.xml[language=FILE]//RelativeLayout/RelativeLayout/ImageView/android:id[language=XML]//@+id\\/preview_image[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/video/PreViewGSYVideoPlayer.java[language=FILE]//PreViewGSYVideoPlayer/initView/findViewById/R.id.preview_image[language=JAVA]
def://app/src/main/res/layout/video_layout_cover.xml[language=FILE],use://app/src/main/java/com/example/gsyvideoplayer/video/MultiSampleVideo.java[language=FILE]//MultiSampleVideo/getLayoutId/return/R.layout.video_layout_cover[language=JAVA]
def://app/src/main/res/layout/activity_simple.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/simple_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/simple/SimpleActivity.java[language=FILE]//SimpleActivity/onCreate/binding.simplePlayer[language=JAVA]
def://app/src/main/res/layout/activity_play.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleVideo/android:id[language=XML]//@+id\\/video_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/PlayActivity.java[language=FILE]//PlayActivity/init/OrientationUtils/binding.videoPlayer[language=JAVA]
def://app/src/main/res/layout/layout_viewpager2_item.xml[language=FILE]//FrameLayout/com.example.gsyvideoplayer.video.SampleCoverVideo/android:id[language=XML]//@+id\\/video_item_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/AutoPlayRecyclerViewActivity.java[language=FILE]//AutoPlayRecyclerViewActivity/onCreate/ScrollCalculatorHelper/R.id.video_item_player[language=JAVA]
def://app/src/main/res/layout/sample_video.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/fullscreen[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.fullscreen[language=JAVA]
def://app/src/main/res/layout/activity_detail_filter.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleControlVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailFilterActivity.java[language=FILE]//DetailFilterActivity/run/Toast.makeText/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/video_layout_cover.xml[language=FILE],use://app/src/main/java/com/example/gsyvideoplayer/video/SampleCoverVideo.java[language=FILE]//SampleCoverVideo/getLayoutId/return/R.layout.video_layout_cover[language=JAVA]
def://app/src/main/res/layout/activity_play_empty_control.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.EmptyControlVideo/android:id[language=XML]//@+id\\/video_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/PlayEmptyControlActivity.java[language=FILE]//PlayEmptyControlActivity/initTransition/ViewCompat.setTransitionName/binding.videoPlayer[language=JAVA]
def://app/src/main/res/layout/activity_web_detail.xml[language=FILE],"def://app/src/main/java/com/example/gsyvideoplayer/WebDetailActivity.java[language=FILE]//WebDetailActivity/binding[varType=ActivityWebDetailBinding,language=JAVA]"
def://app/src/main/res/layout/sample_video_land.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/current[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.current[language=JAVA]
def://app/src/main/res/layout/video_layout_cover.xml[language=FILE]//RelativeLayout/LinearLayout/SeekBar/android:id[language=XML]//@+id\\/progress[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.progress[language=JAVA]
def://app/src/main/res/layout/switch_video.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/thumb[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.thumb[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/change_core[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onClick/R.id.change_core[language=JAVA]
def://app/src/main/res/layout/audio_layout_cover.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/surface_container[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoView.java[language=FILE]//GSYVideoView/init/findViewById/R.id.surface_container[language=JAVA]
def://app/src/main/res/layout/video_layout_preview.xml[language=FILE]//RelativeLayout/ProgressBar/android:id[language=XML]//@+id\\/loading[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.loading[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_sample_ad.xml[language=FILE]//RelativeLayout/TextView/android:id[language=XML]//@+id\\/ad_time[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/GSYSampleADVideoPlayer.java[language=FILE]//GSYSampleADVideoPlayer/init/findViewById/R.id.ad_time[language=JAVA]
def://app/src/main/res/layout/switch_video.xml[language=FILE]//RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/layout_top[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.layout_top[language=JAVA]
def://app/src/main/res/layout/sample_video_land.xml[language=FILE],use://app/src/main/java/com/example/gsyvideoplayer/video/LandLayoutVideo.java[language=FILE]//LandLayoutVideo/getLayoutId/return/R.layout.sample_video_land[language=JAVA]
def://app/src/main/res/layout/activity_input_url_detail.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.LandLayoutVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/InputUrlDetailActivity.java[language=FILE]//InputUrlDetailActivity/onClick/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/audio_layout_cover.xml[language=FILE]//RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/layout_bottom[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.layout_bottom[language=JAVA]
def://app/src/main/res/layout/sample_control_video.xml[language=FILE]//RelativeLayout/moe.codeest.enviews.ENDownloadView/android:id[language=XML]//@+id\\/loading[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.loading[language=JAVA]
def://app/src/main/res/layout/activity_detail_download_player.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.LandLayoutVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailDownloadPlayer.java[language=FILE]//DetailDownloadPlayer/onCreate/.build/binding.detailPlayer[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_normal.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/total[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.total[language=JAVA]
def://app/src/main/res/layout/activity_input_url_detail.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.LandLayoutVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/InputUrlDetailActivity.java[language=FILE]//InputUrlDetailActivity/run/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/open_switch[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onClick/R.id.open_switch[language=JAVA]
def://app/src/main/res/layout/activity_recycler_view2.xml[language=FILE]//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id[language=XML]//@+id\\/list_item_recycler[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/RecyclerView3Activity.java[language=FILE]//RecyclerView3Activity/initView/binding.listItemRecycler[language=JAVA]
