def,use
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/title[varType=String,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Nav,language=XML,queryId=insertSelective]//Insert/#{title\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/tag[varType=String,language=JAVA]","use://target/classes/mapper/QuestionExtMapper.xml[language=FILE]//mapper/select[parameterType=life.majiang.community.model.Question,resultMap=BaseResultMap,language=XML,queryId=selectRelated]//Select/Where/REGEXP/#{tag}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/QuestionMapper.java[language=FILE]//QuestionMapper/selectByPrimaryKey/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Long,resultMap=ResultMapWithBLOBs,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentator[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insertSelective]//Insert/#{commentator\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/dto/QuestionQueryDTO.java[language=FILE]//QuestionQueryDTO/search[varType=String,language=JAVA]","use://target/classes/mapper/QuestionExtMapper.xml[language=FILE]//mapper/select[parameterType=life.majiang.community.dto.QuestionQueryDTO,language=XML,resultType=java.lang.Integer,queryId=countBySearch]//Select/Where/REGEXP/#{search}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/status[varType=Integer,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{status\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/id[varType=Long,language=JAVA]","use://target/classes/mapper/CommentExtMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=incCommentCount]//Update/Where/=/#{id}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/notifier[varType=Long,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{notifier\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/receiver[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKey]//Update/#{receiver\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/id[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtEnd[varType=Long,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insertSelective]//Insert/#{gmtEnd\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/NavMapper.java[language=FILE]//NavMapper/selectByPrimaryKey/id[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Integer,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/type[varType=String,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insertSelective]//Insert/#{type\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/name[varType=String,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{name\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentCount[varType=Integer,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{commentCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/tag[varType=String,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{tag\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/gmtModified[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/notifier[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{notifier\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/receiver[varType=Long,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{receiver\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/likeCount[varType=Integer,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{likeCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/content[varType=String,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insertSelective]//Insert/#{content\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/QuestionMapper.java[language=FILE]//QuestionMapper/deleteByPrimaryKey/id[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Long,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/id[varType=Integer,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/content[varType=String,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{content\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/outerid[varType=Long,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKey]//Update/#{outerid\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/likeCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{likeCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/id[varType=Integer,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/viewCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{viewCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/bio[varType=String,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insertSelective]//Insert/#{bio\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/id[varType=Long,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insert]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/likeCount[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKey]//Update/#{likeCount\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/id[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/creator[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/#{creator\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/avatarUrl[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKey]//Update/#{avatarUrl\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/url[varType=String,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKey]//Update/#{url\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/commentCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/QuestionExtMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=incCommentCount]//Update/#{commentCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/parentId[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insertSelective]//Insert/#{parentId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/priority[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Nav,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{priority\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentator[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{commentator\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/image[varType=String,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKey]//Update/#{image\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/notifier[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{notifier\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/id[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionExtMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=incView]//Update/Where/=/#{id}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/AdMapper.java[language=FILE]//AdMapper/selectByPrimaryKey/id[varType=Integer,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Integer,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/outerTitle[varType=String,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{outerTitle\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/gmtModified[varType=Long,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Nav,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtModified[varType=Long,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insert]//Insert/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/type[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insert]//Insert/#{type\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/image[varType=String,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insert]//Insert/#{image\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/id[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/type[varType=Integer,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKey]//Update/#{type\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/status[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Nav,language=XML,queryId=insert]//Insert/#{status\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/outerTitle[varType=String,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{outerTitle\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/type[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKey]//Update/#{type\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/outerid[varType=Long,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{outerid\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/creator[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{creator\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/id[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/id[varType=Integer,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/tag[varType=String,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/#{tag\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/viewCount[varType=Integer,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{viewCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/notifier[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insert]//Insert/#{notifier\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/status[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insert]//Insert/#{status\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Nav,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Nav,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/dto/QuestionQueryDTO.java[language=FILE]//QuestionQueryDTO/search[varType=String,language=JAVA]","use://src/main/resources/mapper/QuestionExtMapper.xml[language=FILE]//mapper/select[parameterType=life.majiang.community.dto.QuestionQueryDTO,language=XML,resultType=java.lang.Integer,queryId=countBySearch]//Select/Where/REGEXP/#{search}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Nav,language=XML,queryId=insertSelective]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/description[varType=String,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insertSelective]//Insert/#{description\,jdbcType=CLOB}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/title[varType=String,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insertSelective]//Insert/#{title\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/outerid[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{outerid\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/NavMapper.java[language=FILE]//NavMapper/selectByPrimaryKey/id[varType=Integer,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Integer,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/tag[varType=String,language=JAVA]","use://src/main/resources/mapper/QuestionExtMapper.xml[language=FILE]//mapper/select[parameterType=life.majiang.community.model.Question,resultMap=BaseResultMap,language=XML,queryId=selectRelated]//Select/Where/REGEXP/#{tag}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/id[varType=Integer,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Nav,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/outerTitle[varType=String,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insertSelective]//Insert/#{outerTitle\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/id[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{commentCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/url[varType=String,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Nav,language=XML,queryId=insert]//Insert/#{url\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/creator[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{creator\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/id[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionExtMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=incCommentCount]//Update/Where/=/#{id}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/outerTitle[varType=String,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKey]//Update/#{outerTitle\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insertSelective]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/title[varType=String,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Nav,language=XML,queryId=updateByPrimaryKey]//Update/#{title\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/tag[varType=String,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{tag\,jdbcType=VARCHAR}[language=SQL]"
