JAVA,XML
use://app/src/main/java/org/schabi/newpipe/local/history/StatisticsPlaylistFragment.java//R.id.sortButtonText,def://app/src/main/res/layout/statistic_playlist_control.xml//LinearLayout/RelativeLayout/TextView/android:id//@+id\/sortButtonText
use://app/src/main/java/org/schabi/newpipe/fragments/list/search/SuggestionListAdapter.java//R.id.item_suggestion_icon,def://app/src/main/res/layout/item_search_suggestion.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/item_suggestion_icon
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_thumbnail_root_layout,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/com.google.android.material.appbar.CollapsingToolbarLayout/FrameLayout/android:id//@+id\/detail_thumbnail_root_layout
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_thumbnail_root_layout,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/com.google.android.material.appbar.CollapsingToolbarLayout/FrameLayout/android:id//@+id\/detail_thumbnail_root_layout
use://app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.tempoMaximumText,def://app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/tempoMaximumText
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationFRewind,def://app/src/main/res/layout/player_notification_expanded.xml//RelativeLayout/RelativeLayout/ImageButton/android:id//@+id\/notificationFRewind
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationFRewind,def://app/src/main/res/layout/player_notification.xml//FrameLayout/LinearLayout/ImageButton/android:id//@+id\/notificationFRewind
use://app/src/main/java/us/shandian/giga/ui/fragment/MissionsFragment.java//R.id.start_downloads,def://app/src/main/res/menu/download_menu.xml//menu/item/android:id//@+id\/start_downloads
use://app/src/main/java/org/schabi/newpipe/fragments/list/search/SearchFragment.java//R.id.toolbar_search_clear,def://app/src/main/res/layout/toolbar_search_layout.xml//FrameLayout/FrameLayout/android:id//@+id\/toolbar_search_clear
use://app/src/main/java/org/schabi/newpipe/about/LicenseFragment.java//R.id.copyright,def://app/src/main/res/layout/item_software_component.xml//RelativeLayout/TextView/android:id//@+id\/copyright
use://app/src/main/java/org/schabi/newpipe/fragments/list/channel/ChannelFragment.java//R.id.channel_banner_image,def://app/src/main/res/layout/channel_header.xml//RelativeLayout/RelativeLayout/ImageView/android:id//@+id\/channel_banner_image
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationPlayPause,def://app/src/main/res/layout/player_notification_expanded.xml//RelativeLayout/RelativeLayout/ImageButton/android:id//@+id\/notificationPlayPause
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationPlayPause,def://app/src/main/res/layout/player_notification.xml//FrameLayout/LinearLayout/ImageButton/android:id//@+id\/notificationPlayPause
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationPlayPause,def://app/src/main/res/layout/player_popup_notification.xml//LinearLayout/ImageButton/android:id//@+id\/notificationPlayPause
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.subtitle_button,def://app/src/main/res/layout/download_dialog.xml//RelativeLayout/RadioGroup/RadioButton/android:id//@+id\/subtitle_button
use://app/src/main/java/org/schabi/newpipe/info_list/holder/StreamMiniInfoItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_playlist_grid_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/StreamMiniInfoItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_grid_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/StreamMiniInfoItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/StreamMiniInfoItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_mini_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/StreamMiniInfoItemHolder.java//R.id.itemProgressView,def://app/src/main/res/layout/list_stream_playlist_item.xml//RelativeLayout/org.schabi.newpipe.views.AnimatedProgressBar/android:id//@+id\/itemProgressView
use://app/src/main/java/org/schabi/newpipe/player/MainVideoPlayer.java//R.id.queueButton,def://app/src/main/res/layout-large-land/activity_main_player.xml//RelativeLayout/RelativeLayout/RelativeLayout/RelativeLayout/ImageButton/android:id//@+id\/queueButton
use://app/src/main/java/org/schabi/newpipe/player/MainVideoPlayer.java//R.id.queueButton,def://app/src/main/res/layout/activity_main_player.xml//RelativeLayout/RelativeLayout/RelativeLayout/RelativeLayout/ImageButton/android:id//@+id\/queueButton
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.drawer_header_action_button,def://app/src/main/res/layout/drawer_header.xml//RelativeLayout/Button/android:id//@+id\/drawer_header_action_button
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.drawer_header_action_button,def://app/src/main/res/layout-v21/drawer_header.xml//RelativeLayout/Button/android:id//@+id\/drawer_header_action_button
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.relatedStreamsLayout,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/FrameLayout/android:id//@+id\/relatedStreamsLayout
use://app/src/main/java/us/shandian/giga/ui/fragment/MissionsFragment.java//R.id.switch_mode,def://app/src/main/res/menu/download_menu.xml//menu/item/android:id//@+id\/switch_mode
use://app/src/main/java/org/schabi/newpipe/fragments/list/playlist/PlaylistFragment.java//R.id.playlist_title_view,def://app/src/main/res/layout/playlist_header.xml//RelativeLayout/TextView/android:id//@+id\/playlist_title_view
use://app/src/main/java/org/schabi/newpipe/fragments/list/playlist/PlaylistFragment.java//R.id.playlist_title_view,def://app/src/main/res/layout/local_playlist_header.xml//RelativeLayout/TextView/android:id//@+id\/playlist_title_view
use://app/src/main/java/org/schabi/newpipe/fragments/list/playlist/PlaylistFragment.java//R.id.playlist_ctrl_play_bg_button,def://app/src/main/res/layout/playlist_control.xml//LinearLayout/LinearLayout/android:id//@+id\/playlist_ctrl_play_bg_button
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.toolbar,def://app/src/main/res/layout/toolbar_layout.xml//LinearLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.toolbar,def://app/src/main/res/layout/activity_recaptcha.xml//RelativeLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.toolbar,def://app/src/main/res/layout/activity_about.xml//androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.toolbar,def://app/src/main/res/layout-land/activity_player_queue_control.xml//RelativeLayout/com.google.android.material.appbar.AppBarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.toolbar,def://app/src/main/res/layout/activity_player_queue_control.xml//RelativeLayout/com.google.android.material.appbar.AppBarLayout/androidx.appcompat.widget.Toolbar/android:id//@+id\/toolbar
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.appbarlayout,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/android:id//@+id\/appbarlayout
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.appbarlayout,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/android:id//@+id\/appbarlayout
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.touch_append_detail,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/com.google.android.material.appbar.CollapsingToolbarLayout/FrameLayout/TextView/android:id//@+id\/touch_append_detail
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.touch_append_detail,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/com.google.android.material.appbar.CollapsingToolbarLayout/FrameLayout/TextView/android:id//@+id\/touch_append_detail
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.artist_name,def://app/src/main/res/layout/activity_player_queue_control.xml//RelativeLayout/RelativeLayout/LinearLayout/TextView/android:id//@+id\/artist_name
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.artist_name,def://app/src/main/res/layout-land/activity_player_queue_control.xml//RelativeLayout/RelativeLayout/LinearLayout/TextView/android:id//@+id\/artist_name
use://app/src/main/java/org/schabi/newpipe/settings/SelectChannelFragment.java//R.id.progressBar,def://app/src/main/res/layout/select_channel_fragment.xml//LinearLayout/ProgressBar/android:id//@+id\/progressBar
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_channel_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_playlist_mini_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_comments_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/dialog_title.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/select_channel_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_playlist_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_playlist_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_channel_mini_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_channel_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/select_kiosk_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.audio_button,def://app/src/main/res/layout/download_dialog.xml//RelativeLayout/RadioGroup/RadioButton/android:id//@+id\/audio_button
use://app/src/main/java/org/schabi/newpipe/info_list/holder/PlaylistMiniInfoItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_channel_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/PlaylistMiniInfoItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_playlist_mini_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/PlaylistMiniInfoItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_comments_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/PlaylistMiniInfoItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/dialog_title.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/PlaylistMiniInfoItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/select_channel_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/PlaylistMiniInfoItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_playlist_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/PlaylistMiniInfoItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_playlist_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/PlaylistMiniInfoItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_channel_mini_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/PlaylistMiniInfoItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/list_channel_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/info_list/holder/PlaylistMiniInfoItemHolder.java//R.id.itemTitleView,def://app/src/main/res/layout/select_kiosk_item.xml//RelativeLayout/TextView/android:id//@+id\/itemTitleView
use://app/src/main/java/org/schabi/newpipe/player/MainVideoPlayer.java//R.id.brightnessRelativeLayout,def://app/src/main/res/layout-large-land/activity_main_player.xml//RelativeLayout/RelativeLayout/RelativeLayout/android:id//@+id\/brightnessRelativeLayout
use://app/src/main/java/org/schabi/newpipe/player/MainVideoPlayer.java//R.id.brightnessRelativeLayout,def://app/src/main/res/layout/activity_main_player.xml//RelativeLayout/RelativeLayout/RelativeLayout/android:id//@+id\/brightnessRelativeLayout
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemStreamCountView,def://app/src/main/res/layout/list_playlist_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemStreamCountView
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemStreamCountView,def://app/src/main/res/layout/list_playlist_mini_item.xml//RelativeLayout/TextView/android:id//@+id\/itemStreamCountView
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemStreamCountView,def://app/src/main/res/layout/list_playlist_item.xml//RelativeLayout/TextView/android:id//@+id\/itemStreamCountView
